rouge1_precision,rouge1_recall,rouge1_fmeasure,bleu_score,meteor_score,bert_precision,bert_recall,bert_f1
0.457,0.115,0.184,0.0,0.075,0.817,0.786,0.802
0.458,0.121,0.192,0.0,0.07,0.82,0.791,0.805
0.25,0.182,0.211,0.0,0.107,0.829,0.669,0.741
0.172,0.453,0.25,0.0,0.208,0.783,0.798,0.791
0.247,0.485,0.327,0.0,0.231,0.816,0.815,0.816
